690	IL	17193	White	Carmi	15371	1281.708	494.870	17.680	6.826	1299.389	501.697	38.104078	88.180096
691	IL	17195	Whiteside	Morrison	60653	1773.546	684.770	31.707	12.242	1805.254	697.012	41.778260	89.867831
692	IL	17197	Will	Joliet	502266	2167.666	836.941	32.235	12.446	2199.901	849.386	41.527431	88.029840
693	IL	17199	Williamson	Marion	61296	1096.637	423.414	54.292	20.962	1150.929	444.376	37.749230	88.972314
694	IL	17201	Winnebago	Rockford	278418	1330.572	513.737	14.341	5.537	1344.913	519.274	42.311119	89.081630
695	IL	17203	Woodford	Eureka	35469	1367.385	527.950	38.317	14.794	1405.702	542.745	40.783629	89.225144
696	IN	18001	Adams	Decatur	33625	878.938	339.360	1.485	0.574	880.424	339.933	40.744555	84.940506
697	IN	18003	Allen	Fort-Wayne	331849	1702.269	657.250	7.389	2.853	1709.658	660.103	41.090284	85.100068
698	IN	18005	Bartholomew	Columbus	71435	1053.706	406.838	6.528	2.520	1060.234	409.359	39.211509	85.892211
699	IN	18007	Benton	Fowler	9421	1052.339	406.310	0.236	0.091	1052.575	406.401	40.579571	87.314706
700	IN	18009	Blackford	Hartford-City	14048	427.600	165.097	0.790	0.305	428.391	165.403	40.462132	85.340883
701	IN	18011	Boone	Lebanon	46107	1095.184	422.853	1.098	0.424	1096.282	423.277	40.032080	86.450455
702	IN	18013	Brown	Nashville	14957	808.761	312.264	11.287	4.358	820.047	316.622	39.228538	86.218138
703	IN	18015	Carroll	Delphi	20165	964.144	372.258	7.243	2.797	971.387	375.055	40.580759	86.584006
704	IN	18017	Cass	Logansport	40930	1069.324	412.868	5.323	2.055	1074.647	414.924	40.746875	86.345234
705	IN	18019	Clark	Jeffersonville	96472	971.346	375.039	3.008	1.162	974.354	376.200	38.386482	85.727465
706	IN	18021	Clay	Brazil	26556	926.224	357.617	7.189	2.776	933.413	360.393	39.439101	87.119952
707	IN	18023	Clinton	Frankfort	33866	1049.193	405.096	0.469	0.181	1049.662	405.277	40.288872	86.496578
708	IN	18025	Crawford	English	10743	791.711	305.681	8.204	3.168	799.915	308.849	38.306130	86.437222
709	IN	18027	Daviess	Washington	29820	1115.399	430.658	16.054	6.198	1131.453	436.857	38.698934	87.106867
710	IN	18029	Dearborn	Lawrenceburg	46109	790.496	305.212	4.760	1.838	795.256	307.050	39.135699	84.943303
711	IN	18031	Decatur	Greensburg	24555	965.039	372.604	2.107	0.814	967.146	373.417	39.317235	85.501652
712	IN	18033	DeKalb	Auburn	40285	939.850	362.878	2.501	0.966	942.351	363.844	41.388868	85.017127
713	IN	18035	Delaware	Muncie	118769	1018.621	393.292	6.820	2.633	1025.441	395.925	40.211893	85.396077
714	IN	18037	Dubois	Jasper	39674	1113.917	430.086	13.318	5.142	1127.235	435.228	38.350091	86.900551
715	IN	18039	Elkhart	Goshen	182791	1201.272	463.814	10.449	4.034	1211.720	467.848	41.626089	85.899404
716	IN	18041	Fayette	Connersville	25588	556.750	214.963	0.414	0.160	557.164	215.122	39.644201	85.157456
717	IN	18043	Floyd	New-Albany	70823	383.314	147.999	0.810	0.313	384.124	148.311	38.316931	85.863288
718	IN	18045	Fountain	Covington	17954	1024.836	395.691	5.766	2.226	1030.602	397.918	40.139160	87.257568
719	IN	18047	Franklin	Brookville	22151	999.742	386.003	13.813	5.333	1013.555	391.336	39.416701	85.069631
720	IN	18049	Fulton	Rochester	20511	954.430	368.508	7.424	2.867	961.855	371.374	41.057846	86.241036
721	IN	18051	Gibson	Princeton	32500	1265.945	488.784	26.593	10.268	1292.538	499.052	38.317700	87.558364
722	IN	18053	Grant	Marion	73403	1072.329	414.029	2.088	0.806	1074.417	414.835	40.520940	85.648911
723	IN	18055	Greene	Bloomfield	33157	1403.069	541.728	10.823	4.179	1413.892	545.907	39.051476	87.037411
724	IN	18057	Hamilton	Noblesville	182740	1030.659	397.940	12.400	4.788	1043.060	402.728	40.031229	86.065824
725	IN	18059	Hancock	Greenfield	55391	792.860	306.125	1.573	0.607	794.433	306.732	39.820991	85.790803
726	IN	18061	Harrison	Corydon	34325	1256.707	485.217	4.298	1.660	1261.005	486.877	38.213797	86.107584
727	IN	18063	Hendricks	Danville	104093	1057.735	408.394	1.249	0.482	1058.984	408.876	39.769192	86.452581
728	IN	18065	Henry	New-Castle	48508	1017.676	392.927	5.102	1.970	1022.778	394.897	39.923532	85.405985
729	IN	18067	Howard	Kokomo	84964	759.039	293.067	2.230	0.861	761.269	293.928	40.475438	86.126407
730	IN	18069	Huntington	Huntington	38075	990.912	382.593	13.853	5.349	1004.765	387.942	40.836839	85.477295
731	IN	18071	Jackson	Brownstown	41335	1319.119	509.315	11.496	4.439	1330.615	513.753	38.917112	85.979889
732	IN	18073	Jasper	Rensselaer	30043	1450.045	559.866	3.514	1.357	1453.559	561.222	41.022050	87.133815
733	IN	18075	Jay	Portland	21806	993.615	383.637	0.465	0.180	994.080	383.816	40.425659	85.030582
734	IN	18077	Jefferson	Madison	31705	935.931	361.365	4.081	1.576	940.013	362.941	38.766912	85.436056
735	IN	18079	Jennings	Vernon	27554	977.006	377.224	2.919	1.127	979.926	378.352	39.000810	85.626827
736	IN	18081	Johnson	Franklin	115209	829.297	320.193	3.532	1.364	832.829	321.557	39.513686	86.100823
737	IN	18083	Knox	Vincennes	39256	1336.005	515.834	21.294	8.222	1357.299	524.056	38.697416	87.418937
738	IN	18085	Kosciusko	Warsaw	74057	1392.126	537.503	43.603	16.835	1435.728	554.338	41.264505	85.833206
739	IN	18087	LaGrange	Lagrange	34909	983.065	379.563	18.525	7.153	1001.590	386.716	41.645075	85.428214
740	IN	18089	Lake	Crown-Point	484564	1287.185	496.985	335.036	129.358	1622.220	626.343	41.529603	87.395253
741	IN	18091	LaPorte	LaPorte	110106	1549.429	598.238	38.337	14.802	1587.766	613.040	41.599217	86.779261
742	IN	18093	Lawrence	Bedford	45922	1162.466	448.831	8.391	3.240	1170.857	452.070	38.840482	86.485148
743	IN	18095	Madison	Anderson	133358	1171.011	452.130	2.022	0.781	1173.033	452.911	40.145940	85.719201
744	IN	18097	Marion	Indianapolis	860454	1026.280	396.249	17.586	6.790	1043.866	403.039	39.792792	86.141810
745	IN	18099	Marshall	Plymouth	45128	1150.666	444.274	14.633	5.650	1165.299	449.924	41.331349	86.268543
746	IN	18101	Martin	Shoals	10369	870.589	336.136	11.374	4.392	881.963	340.528	38.724504	86.833305
747	IN	18103	Miami	Peru	36082	972.849	375.619	4.512	1.742	977.362	377.361	40.753246	86.053583
748	IN	18105	Monroe	Bloomington	120563	1021.352	394.346	43.955	16.971	1065.307	411.317	39.161997	86.540369
749	IN	18107	Montgomery	Crawfordsville	37629	1306.678	504.511	2.140	0.826	1308.819	505.338	40.032010	86.887139
750	IN	18109	Morgan	Martinsville	66689	1052.754	406.471	7.552	2.916	1060.306	409.387	39.499253	86.412857
751	IN	18111	Newton	Kentland	14566	1040.783	401.849	4.364	1.685	1045.147	403.534	40.951375	87.402193
752	IN	18113	Noble	Albion	46275	1064.775	411.112	16.831	6.499	1081.606	417.611	41.408138	85.413889
753	IN	18115	Ohio	Rising-Sun	5623	224.613	86.724	1.935	0.747	226.548	87.471	38.948067	84.940039
754	IN	18117	Orange	Paoli	19306	1034.755	399.521	22.483	8.681	1057.238	408.202	38.561967	86.517884
755	IN	18119	Owen	Spencer	21786	997.607	385.178	6.872	2.653	1004.479	387.832	39.307950	86.818225
756	IN	18121	Parke	Rockville	17241	1151.958	444.774	13.782	5.321	1165.741	450.095	39.763805	87.219238
757	IN	18123	Perry	Tell-City	18899	987.806	381.394	12.813	4.947	1000.619	386.341	38.012306	86.695887
758	IN	18125	Pike	Petersburg	12837	870.692	336.176	12.709	4.907	883.401	341.083	38.411987	87.237138
759	IN	18127	Porter	Valparaiso	146798	1082.900	418.110	268.066	103.501	1350.966	521.611	41.523510	87.086655
760	IN	18129	Posey	Mount-Vernon	27061	1058.011	408.500	28.353	10.947	1086.364	419.448	38.025891	87.848770
761	IN	18131	Pulaski	Winamac	13755	1123.215	433.676	2.317	0.895	1125.532	434.570	41.045238	86.690363
762	IN	18133	Putnam	Greencastle	36019	1244.000	480.311	5.887	2.273	1249.888	482.584	39.660304	86.840246
763	IN	18135	Randolph	Winchester	27401	1172.832	452.833	1.017	0.393	1173.849	453.225	40.164503	85.004604
764	IN	18137	Ripley	Versailles	26523	1156.069	446.361	4.024	1.554	1160.093	447.914	39.150121	85.241433
765	IN	18139	Rush	Rushville	18261	1057.447	408.283	0.875	0.338	1058.322	408.620	39.621652	85.475672
766	IN	18141	St.-Joseph	South-Bend	265559	1184.507	457.341	9.404	3.631	1193.911	460.972	41.664783	86.241933
767	IN	18143	Scott	Scottsburg	22960	493.102	190.388	6.067	2.343	499.170	192.730	38.695829	85.765904
768	IN	18145	Shelby	Shelbyville	43445	1068.729	412.639	1.221	0.472	1069.950	413.110	39.532818	85.779679
769	IN	18147	Spencer	Rockport	20391	1032.592	398.686	6.595	2.546	1039.186	401.232	38.024372	87.013205
770	IN	18149	Starke	Knox	23556	801.111	309.311	7.777	3.003	808.887	312.313	41.271927	86.654352
771	IN	18151	Steuben	Angola	33214	799.592	308.724	35.635	13.759	835.227	322.483	41.651551	85.009314
772	IN	18153	Sullivan	Sullivan	21751	1158.232	447.196	17.731	6.846	1175.963	454.042	39.100806	87.395420
773	IN	18155	Switzerland	Vevay	9065	572.856	221.181	6.061	2.340	578.917	223.521	38.820999	84.989245
774	IN	18157	Tippecanoe	Lafayette	148955	1294.454	499.792	8.493	3.279	1302.948	503.071	40.409485	86.880880
775	IN	18159	Tipton	Tipton	16577	674.395	260.385	0.060	0.023	674.455	260.408	40.305617	86.044956
776	IN	18161	Union	Liberty	7349	418.408	161.548	9.584	3.700	427.992	165.248	39.607816	84.917283
777	IN	18163	Vanderburgh	Evansville	171922	607.539	234.572	3.014	1.164	610.553	235.736	37.989892	87.556964
778	IN	18165	Vermillion	Newport	16788	665.338	256.888	7.896	3.048	673.233	259.937	39.802926	87.443879
779	IN	18167	Vigo	Terre-Haute	105848	1044.528	403.295	18.575	7.172	1063.103	410.466	39.456887	87.391268
780	IN	18169	Wabash	Wabash	34960	1070.106	413.170	20.471	7.904	1090.577	421.074	40.856664	85.806219
781	IN	18171	Warren	Williamsport	8419	945.043	364.883	4.447	1.717	949.490	366.600	40.311628	87.362680
782	IN	18173	Warrick	Boonville	52383	994.748	384.075	17.574	6.785	1012.323	390.860	38.047646	87.304258
783	IN	18175	Washington	Salem	27223	1332.331	514.416	5.480	2.116	1337.811	516.532	38.589628	86.096807
784	IN	18177	Wayne	Richmond	71097	1045.232	403.566	2.013	0.777	1047.245	404.344	39.840126	84.986884
785	IN	18179	Wells	Bluffton	27600	958.190	369.959	1.158	0.447	959.348	370.406	40.743854	85.210324
786	IN	18181	White	Monticello	25267	1308.556	505.236	9.232	3.565	1317.789	508.801	40.748174	86.831515
787	IN	18183	Whitley	Columbia-City	30707	868.990	335.519	6.167	2.381	875.158	337.900	41.152809	85.502004
788	IA	19001	Adair	Greenfield	8243	1474.486	569.302	2.600	1.004	1477.086	570.306	41.345508	94.471930
789	IA	19003	Adams	Corning	4482	1096.963	423.540	4.832	1.866	1101.795	425.405	41.022252	94.711809
790	IA	19005	Allamakee	Waukon	14675	1656.464	639.564	49.583	19.144	1706.047	658.709	43.268358	91.370554
791	IA	19007	Appanoose	Centerville	13721	1285.286	496.252	52.047	20.095	1337.333	516.347	40.751359	92.863972
792	IA	19009	Audubon	Audubon	6830	1147.704	443.131	1.151	0.445	1148.855	443.575	41.666458	94.916461
793	IA	19011	Benton	Vinton	25308	1855.439	716.389	5.339	2.062	1860.778	718.450	42.072383	92.057568
794	IA	19013	Black-Hawk	Waterloo	128012	1468.819	567.114	12.421	4.796	1481.241	571.910	42.487586	92.344731
795	IA	19015	Boone	Boone	26224	1480.075	571.460	5.318	2.053	1485.393	573.513	42.045378	93.922512
796	IA	19017	Bremer	Waverly	23325	1134.147	437.897	4.413	1.704	1138.560	439.601	42.765073	92.345886
797	IA	19019	Buchanan	Independence	21093	1479.551	571.258	5.420	2.093	1484.971	573.350	42.477421	91.863059
798	IA	19021	Buena-Vista	Storm-Lake	20411	1488.683	574.784	13.678	5.281	1502.362	580.065	42.718568	95.155185
799	IA	19023	Butler	Allison	15305	1503.174	580.379	3.057	1.180	1506.230	581.559	42.735699	92.781090
800	IA	19025	Calhoun	Rockwell-City	11115	1476.681	570.150	5.542	2.140	1482.223	572.289	42.387432	94.632554
801	IA	19027	Carroll	Carroll	21421	1474.513	569.313	2.393	0.924	1476.906	570.236	42.028619	94.855710
802	IA	19029	Cass	Atlantic	14684	1461.605	564.329	1.761	0.680	1463.365	565.009	41.358575	94.965991
803	IA	19031	Cedar	Tipton	18187	1500.955	579.522	6.312	2.437	1507.267	581.959	41.770019	91.118036
804	IA	19033	Cerro-Gordo	Mason-City	46447	1471.959	568.326	17.608	6.799	1489.567	575.125	43.111998	93.265669
805	IA	19035	Cherokee	Cherokee	13035	1494.814	577.151	0.478	0.185	1495.292	577.336	42.730472	95.611591
806	IA	19037	Chickasaw	New-Hampton	13095	1307.021	504.644	2.177	0.840	1309.198	505.484	43.051169	92.322842
807	IA	19039	Clarke	Osceola	9133	1116.584	431.116	1.553	0.600	1118.138	431.715	41.027425	93.791292
808	IA	19041	Clay	Spencer	17372	1473.411	568.887	9.394	3.627	1482.805	572.514	43.103200	95.156090
809	IA	19043	Clayton	Elkader	18678	2017.102	778.807	36.270	14.004	2053.372	792.811	42.852007	91.320308
810	IA	19045	Clinton	Clinton	50149	1799.991	694.980	39.397	15.211	1839.387	710.192	41.871169	90.427404
811	IA	19047	Crawford	Denison	16942	1850.194	714.364	1.632	0.630	1851.826	714.994	42.026888	95.369384
812	IA	19049	Dallas	Adel	40750	1518.937	586.465	13.634	5.264	1532.571	591.729	41.682923	94.021682
813	IA	19051	Davis	Bloomfield	8541	1303.385	503.240	4.267	1.648	1307.652	504.887	40.745794	92.421763
814	IA	19053	Decatur	Leon	8689	1377.365	531.804	3.927	1.516	1381.292	533.320	40.727585	93.789690
815	IA	19055	Delaware	Manchester	18404	1496.634	577.854	3.094	1.195	1499.728	579.048	42.469875	91.377044
816	IA	19057	Des-Moines	Burlington	42351	1077.819	416.148	35.352	13.650	1113.172	429.798	40.854437	91.156013
817	IA	19059	Dickinson	Spirit-Lake	16424	986.939	381.059	58.602	22.626	1045.542	403.686	43.385253	95.143197
818	IA	19061	Dubuque	Dubuque	89143	1575.118	608.156	21.773	8.407	1596.891	616.563	42.476090	90.822022
819	IA	19063	Emmet	Estherville	11027	1024.969	395.743	17.180	6.633	1042.149	402.376	43.377876	94.688734
820	IA	19065	Fayette	West-Union	22008	1893.086	730.925	1.348	0.520	1894.434	731.445	42.837590	91.850190
821	IA	19067	Floyd	Charles-City	16900	1296.457	500.565	1.927	0.744	1298.384	501.309	43.071481	92.781146
822	IA	19069	Franklin	Hampton	10704	1508.500	582.435	1.484	0.573	1509.984	583.008	42.743428	93.248793
823	IA	19071	Fremont	Sidney	8010	1323.691	511.080	14.700	5.676	1338.391	516.756	40.735068	95.615265
824	IA	19073	Greene	Jefferson	10366	1472.167	568.407	7.048	2.721	1479.215	571.128	42.035081	94.383973
825	IA	19075	Grundy	Grundy-Center	12369	1301.504	502.514	0.084	0.032	1301.588	502.546	42.383941	92.785161
826	IA	19077	Guthrie	Guthrie-Center	11353	1529.650	590.601	6.361	2.456	1536.011	593.057	41.678413	94.451238
827	IA	19079	Hamilton	Webster-City	16438	1493.594	576.680	1.980	0.765	1495.574	577.444	42.393883	93.722419
828	IA	19081	Hancock	Garner	12100	1479.168	571.110	5.269	2.034	1484.437	573.144	43.085526	93.722060
829	IA	19083	Hardin	Eldora	18812	1474.370	569.257	1.749	0.675	1476.118	569.933	42.402071	93.211684
830	IA	19085	Harrison	Logan	15666	1804.504	696.723	10.887	4.203	1815.390	700.926	41.687140	95.810212
831	IA	19087	Henry	Mount-Pleasant	20336	1125.187	434.437	5.797	2.238	1130.985	436.676	40.982369	91.542799
832	IA	19089	Howard	Cresco	9932	1226.107	473.403	0.928	0.358	1227.035	473.761	43.360011	92.288378
833	IA	19091	Humboldt	Dakota-City	10381	1125.120	434.411	3.406	1.315	1128.526	435.726	42.782090	94.217382
834	IA	19093	Ida	Ida-Grove	7837	1118.112	431.706	1.347	0.520	1119.459	432.226	42.391959	95.507352
835	IA	19095	Iowa	Marengo	15671	1518.895	586.449	2.326	0.898	1521.221	587.347	41.687953	92.061269
836	IA	19097	Jackson	Maquoketa	20296	1647.464	636.089	35.379	13.660	1682.843	649.749	42.153859	90.556325
837	IA	19099	Jasper	Newton	37213	1890.661	729.988	7.608	2.937	1898.269	732.926	41.675163	93.062092
838	IA	19101	Jefferson	Fairfield	16181	1127.527	435.341	3.564	1.376	1131.091	436.717	41.031640	91.963376
839	IA	19103	Johnson	Iowa-City	111006	1591.494	614.479	22.975	8.871	1614.468	623.350	41.674915	91.568871
840	IA	19105	Jones	Anamosa	20221	1490.042	575.308	3.604	1.392	1493.646	576.700	42.119996	91.162116
841	IA	19107	Keokuk	Sigourney	11400	1500.089	579.188	1.942	0.750	1502.031	579.937	41.324551	92.175063
842	IA	19109	Kossuth	Algona	17163	2520.073	973.006	3.585	1.384	2523.658	974.390	43.175841	94.216514
843	IA	19111	Lee	Fort-Madison-Keokuk	38052	1340.040	517.392	55.355	21.373	1395.395	538.765	40.576831	91.416607
844	IA	19113	Linn	Cedar-Rapids	191701	1858.167	717.442	18.399	7.104	1876.566	724.546	42.029994	91.630559
845	IA	19115	Louisa	Wapello	12183	1040.960	401.917	40.735	15.728	1081.695	417.645	41.217443	91.261679
846	IA	19117	Lucas	Chariton	9422	1115.115	430.548	9.393	3.626	1124.508	434.175	41.020540	93.326534
847	IA	19119	Lyon	Rock-Rapids	11763	1521.620	587.501	0.347	0.134	1521.967	587.635	43.387622	96.205202
848	IA	19121	Madison	Winterset	14019	1453.335	561.136	3.005	1.160	1456.340	562.296	41.336910	94.017570
849	IA	19123	Mahaska	Oskaloosa	22335	1478.548	570.870	6.552	2.530	1485.100	573.400	41.320852	92.643490
850	IA	19125	Marion	Knoxville	32052	1435.408	554.214	42.270	16.320	1477.678	570.535	41.325547	93.069235
851	IA	19127	Marshall	Marshalltown	39311	1482.293	572.316	1.809	0.699	1484.102	573.015	42.036694	92.972749
852	IA	19129	Mills	Glenwood	14547	1130.617	436.534	8.119	3.135	1138.736	439.668	41.030434	95.642009
853	IA	19131	Mitchell	Osage	10874	1214.503	468.922	1.227	0.474	1215.730	469.396	43.349343	92.820473
854	IA	19133	Monona	Onawa	10020	1795.161	693.116	14.843	5.731	1810.004	698.846	42.050426	95.953652
855	IA	19135	Monroe	Albia	8016	1122.515	433.405	1.813	0.700	1124.328	434.106	41.036610	92.840674
856	IA	19137	Montgomery	Red-Oak	11771	1097.848	423.882	2.412	0.931	1100.260	424.813	41.013101	95.159253
857	IA	19139	Muscatine	Muscatine	41722	1136.147	438.669	26.936	10.400	1163.083	449.069	41.472456	91.084801
858	IA	19141	O’Brien	Primghar	15102	1484.266	573.078	0.443	0.171	1484.709	573.249	43.090091	95.639384
859	IA	19143	Osceola	Sibley	7003	1032.817	398.773	1.837	0.709	1034.653	399.482	43.379878	95.633004
860	IA	19145	Page	Clarinda	16976	1385.188	534.824	1.359	0.525	1386.547	535.349	40.740012	95.165970
861	IA	19147	Palo-Alto	Emmetsburg	10147	1460.317	563.832	14.424	5.569	1474.741	569.401	43.090301	94.688715
862	IA	19149	Plymouth	Le-Mars	24849	2236.621	863.564	1.020	0.394	2237.642	863.958	42.752959	96.206675
863	IA	19151	Pocahontas	Pocahontas	8662	1496.241	577.702	3.689	1.424	1499.930	579.126	42.744560	94.683864
864	IA	19153	Polk	Des-Moines	374601	1474.601	569.346	58.414	22.554	1533.015	591.900	41.627938	93.630942
865	IA	19155	Pottawattamie	Council-Bluffs	87704	2471.528	954.262	14.706	5.678	2486.233	959.940	41.308529	95.680399
866	IA	19157	Poweshiek	Montezuma	18815	1515.233	585.035	2.948	1.138	1518.181	586.173	41.698037	92.547030
867	IA	19159	Ringgold	Mount-Ayr	5469	1392.548	537.666	3.256	1.257	1395.804	538.923	40.737297	94.232271
868	IA	19161	Sac	Sac-City	11529	1491.374	575.823	6.635	2.562	1498.008	578.384	42.381921	95.093223
869	IA	19163	Scott	Davenport	158668	1186.044	457.934	26.523	10.240	1212.566	468.175	41.572127	90.578862
870	IA	19165	Shelby	Harlan	13173	1530.243	590.830	1.391	0.537	1531.634	591.367	41.681668	95.318339
871	IA	19167	Sioux	Orange-City	31589	1988.809	767.883	1.811	0.699	1990.620	768.583	43.075135	96.182305
872	IA	19169	Story	Nevada	79981	1483.701	572.860	2.168	0.837	1485.869	573.697	42.024190	93.528718
873	IA	19171	Tama	Toledo	18103	1868.153	721.298	2.769	1.069	1870.922	722.367	42.073452	92.547625
874	IA	19173	Taylor	Bedford	6958	1382.932	533.953	2.261	0.873	1385.193	534.826	40.731545	94.691780
875	IA	19175	Union	Creston	12309	1099.156	424.387	4.058	1.567	1103.214	425.953	41.033565	94.274698
876	IA	19177	Van-Buren	Keosauqua	7809	1255.674	484.818	14.843	5.731	1270.517	490.549	40.740217	91.948808
877	IA	19179	Wapello	Ottumwa	36051	1118.379	431.809	10.810	4.174	1129.189	435.982	41.026714	92.415780
878	IA	19181	Warren	Indianola	40671	1480.551	571.644	4.048	1.563	1484.599	573.207	41.373285	93.559883
879	IA	19183	Washington	Washington	20670	1472.960	568.713	5.325	2.056	1478.285	570.769	41.329998	91.706689
880	IA	19185	Wayne	Corydon	6730	1361.309	525.604	3.825	1.477	1365.134	527.081	40.731007	93.328647
881	IA	19187	Webster	Fort-Dodge	40235	1852.449	715.235	7.296	2.817	1859.745	718.052	42.446780	94.179073
882	IA	19189	Winnebago	Forest-City	11723	1037.204	400.467	2.860	1.104	1040.063	401.571	43.363799	93.725153
883	IA	19191	Winneshiek	Decorah	21310	1786.080	689.609	0.699	0.270	1786.779	689.879	43.276910	91.846129
884	IA	19193	Woodbury	Sioux-City	103877	2260.009	872.594	12.409	4.791	2272.418	877.386	42.438477	96.233050
885	IA	19195	Worth	Northwood	7909	1035.988	399.997	4.437	1.713	1040.425	401.710	43.364399	93.265609
886	IA	19197	Wright	Clarion	14334	1504.065	580.723	4.704	1.816	1508.769	582.539	42.729717	93.750180
887	KS	20001	Allen	Iola	14385	1302.781	503.007	5.635	2.176	1308.416	505.182	37.886958	95.344996
888	KS	20003	Anderson	Garnett	8110	1509.750	582.918	3.566	1.377	1513.316	584.295	38.214784	95.283261
889	KS	20005	Atchison	Atchison	16774	1119.750	432.338	7.004	2.704	1126.754	435.042	39.543110	95.252695
890	KS	20007	Barber	Medicine-Lodge	5307	2937.338	1134.113	5.434	2.098	2942.772	1136.211	37.230652	98.568613
891	KS	20009	Barton	Great-Bend	28205	2315.459	894.004	16.733	6.460	2332.192	900.464	38.438130	98.767467
892	KS	20011	Bourbon	Fort-Scott	15379	1650.049	637.088	4.492	1.734	1654.541	638.822	37.856104	94.786887
893	KS	20013	Brown	Hiawatha	10724	1478.040	570.674	3.941	1.522	1481.981	572.196	39.813050	95.562704
894	KS	20015	Butler	El-Dorado	59482	3698.115	1427.850	48.104	18.573	3746.219	1446.423	37.752406	96.925607
895	KS	20017	Chase	Cottonwood-Falls	3030	2009.538	775.887	5.496	2.122	2015.035	778.009	38.313664	96.607734
896	KS	20019	Chautauqua	Sedan	4359	1661.960	641.686	8.137	3.142	1670.096	644.828	37.120943	96.254056
897	KS	20021	Cherokee	Columbus	22605	1520.621	587.115	9.971	3.850	1530.592	590.965	37.142082	94.787407
898	KS	20023	Cheyenne	St.-Francis	3165	2641.489	1019.885	2.463	0.951	2643.952	1020.836	39.761556	101.720764
899	KS	20025	Clark	Ashland	2390	2524.420	974.684	6.529	2.521	2530.949	977.205	37.240275	99.828006
900	KS	20027	Clay	Clay-Center	8822	1667.542	643.842	30.043	11.600	1697.585	655.441	39.357193	97.146911
901	KS	20029	Cloud	Concordia	10268	1853.483	715.634	7.349	2.838	1860.833	718.472	39.505567	97.651814
902	KS	20031	Coffey	Burlington	8865	1631.034	629.746	64.293	24.824	1695.328	654.570	38.236272	95.729157
903	KS	20033	Comanche	Coldwater	1967	2041.721	788.313	3.595	1.388	2045.316	789.701	37.252041	99.342854
904	KS	20035	Cowley	Winfield	36291	2916.939	1126.237	16.489	6.366	2933.428	1132.603	37.236175	96.943603
905	KS	20037	Crawford	Girard	38242	1535.623	592.907	5.542	2.140	1541.165	595.047	37.462338	94.785443
906	KS	20039	Decatur	Oberlin	3472	2314.271	893.545	1.642	0.634	2315.913	894.179	39.777488	100.431977
907	KS	20041	Dickinson	Abilene	19344	2196.109	847.922	10.873	4.198	2206.982	852.121	38.849279	97.139524
908	KS	20043	Doniphan	Troy	8249	1015.735	392.177	12.664	4.890	1028.399	397.067	39.794374	95.118046
909	KS	20045	Douglas	Lawrence	99962	1183.289	456.870	45.585	17.600	1228.874	474.471	38.927006	95.256048
910	KS	20047	Edwards	Kinsley	3449	1611.012	622.015	0.209	0.081	1611.220	622.096	37.905732	99.322857
911	KS	20049	Elk	Howard	3261	1676.482	647.293	7.955	3.071	1684.437	650.365	37.425671	96.238982
912	KS	20051	Ellis	Hays	27507	2330.913	899.971	1.299	0.501	2332.212	900.472	38.903108	99.316586
913	KS	20053	Ellsworth	Ellsworth	6525	1854.187	715.906	19.523	7.538	1873.710	723.444	38.703523	98.228092
914	KS	20055	Finney	Garden-City	40523	3371.580	1301.774	2.178	0.841	3373.757	1302.615	38.002792	100.849140
915	KS	20057	Ford	Dodge-City	32458	2845.097	1098.498	2.041	0.788	2847.138	1099.286	37.720186	99.912921
916	KS	20059	Franklin	Ottawa	24784	1486.274	573.854	7.251	2.800	1493.525	576.653	38.580288	95.272575
917	KS	20061	Geary	Junction-City	27947	996.352	384.694	51.023	19.700	1047.375	404.394	39.031502	96.819527
918	KS	20063	Gove	Gove-City	3068	2774.872	1071.384	0.234	0.090	2775.106	1071.474	38.990702	100.475457
919	KS	20065	Graham	Hill-City	2946	2326.550	898.286	0.996	0.385	2327.546	898.671	39.342520	99.869673
920	KS	20067	Grant	Ulysses	7909	1488.872	574.857	0.473	0.183	1489.345	575.039	37.565557	101.321914
921	KS	20069	Gray	Cimarron	5904	2250.443	868.901	1.139	0.440	2251.582	869.341	37.722709	100.415469
922	KS	20071	Greeley	Tribune	1534	2015.025	778.005	0.000	0.000	2015.025	778.005	38.468170	101.775770
923	KS	20073	Greenwood	Eureka	7673	2951.724	1139.667	33.462	12.920	2985.186	1152.587	37.883169	96.223448
924	KS	20075	Hamilton	Syracuse	2670	2580.903	996.492	2.924	1.129	2583.827	997.621	38.044782	101.781762
925	KS	20077	Harper	Anthony	6536	2075.717	801.439	3.918	1.513	2079.635	802.952	37.212521	98.064464
926	KS	20079	Harvey	Newton	32869	1396.866	539.333	3.034	1.171	1399.900	540.505	38.042818	97.408545
927	KS	20081	Haskell	Sublette	4307	1495.370	577.365	0.934	0.361	1496.304	577.726	37.536761	100.884724
928	KS	20083	Hodgeman	Jetmore	2085	2227.190	859.923	0.823	0.318	2228.013	860.241	38.079263	99.853278
929	KS	20085	Jackson	Holton	12657	1697.980	655.594	5.872	2.267	1703.852	657.861	39.427956	95.784241
930	KS	20087	Jefferson	Oskaloosa	18426	1388.525	536.112	53.953	20.831	1442.478	556.944	39.234439	95.391016
931	KS	20089	Jewell	Mankato	3791	2354.761	909.179	13.707	5.292	2368.469	914.471	39.784285	98.202812
932	KS	20091	Johnson	Olathe	451086	1234.844	476.776	8.726	3.369	1243.570	480.145	38.932175	94.753767
